BusNumber,BusName,PnaBus,PssBus,NspBus,VoltageBase,ExModelRetentionFlag,ExternalModelXref,VisibleBus,HighVoltageLimit1,LowVoltageLimit1,HighVoltageLimit2,LowVoltageLimit2,HighVoltageLimit3,LowVoltageLimit3,VoltConstraintSiWeightFactor,VoltConstraintHardnessFactor,CaCaseVoltConstraintHardFactor,VoltConstraintMonitorStatus,VoltConstraintEnforceStatus,VoltLimitMonitorCaCase,VoltLimitEnforceCaCase,VoltChangeHiLimit1,VoltChangeLowLimit1,VoltChangeHiLimit2,VoltChangeLowLimit2,VoltChangeHiLimit3,VoltChangeLowLimit3,VoltChngLimitSevWtCaCase,VoltChngLimitHardness,VoltChngLimitMonitor,VoltChngLimitEnforce,RegionOfInterest,AssetLabel,PseudoBus,ScheduleDataFlag,DmsTransformFlag,LayoutType,CommentText1,CommentText2,CommentText3,StationNumberRef,VoltageLimitAnalogPointRef,LimitNumber,HighDynLimit1,HighDynLimit2,HighDynLimit3,LowDynLimit1,LowDynLimit2,LowDynLimit3,VoltStandardDeviation,VoltCmeUsage,VoltOverrideStatus,VoltReplacementValue,VoltMeasurementSection,NetStatProcKvThresholdLimit,SetOrder1,VoltAnalogPointRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,AngleCmeUsage,AngleMeasurementSection,SetOrder2,AngleAnalogPointRef,StaticBusSplitIndicatorRef,
691,GOULD TAP PS 197,Yes,Yes,Yes,69,Retain,NULL,Yes,70.35,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
892,GOULD A 66,Yes,Yes,Yes,69,Retain,NULL,Yes,69.3,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1!1,In/Out!In/Out!In/Out!Out,Normal!Normal!Normal!Block,NULL!NULL!NULL!NULL,999!6!10!999,NULL!NULL!NULL!NULL,1!373!374!375,213657!213605!213618!116003,NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL,Out,999,1,300160,NULL,
894,ARROYO 66,Yes,Yes,Yes,69,Retain,NULL,Yes,69.3,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
895,LA CANADA 66,Yes,Yes,Yes,69,Retain,NULL,Yes,69.3,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
2312,GOULD TAP 30,Yes,Yes,Yes,69,Retain,NULL,Yes,70.35,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Out,30,1,300141,NULL,
2313,GOULD TAP 31,Yes,Yes,Yes,69,Retain,NULL,Yes,69.3,62.7,72.6,59.4,72.6,59.4,1,1,1,On,On,On,On,2.07,-2.07,4.14,-4.14,4.14,-4.14,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Out,31,1,300142,NULL,
3008,ARROYO 16,Yes,Yes,Yes,16,Retain,NULL,Yes,19.03,15.57,19.03,15.57,19.03,15.57,1,1,1,Off,Off,Off,Off,.519,-.519,1.038,-1.038,1.038,-1.038,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1!1!1,In/Out!In/Out!In/Out!In/Out!In/Out,Normal!Normal!Normal!Normal!Normal,NULL!NULL!NULL!NULL!NULL,3!8!500!999!500,NULL!NULL!NULL!NULL!NULL,1!2!3!4!5,136741!136753!115749!115750!136771,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL!NULL!NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,
3012,ARROYO 4,No,Yes,Yes,4,Retain,NULL,Yes,4.785,3.915,4.785,3.915,4.785,3.915,1,1,1,Off,Off,Off,Off,.1305,-.1305,.261,-.261,.261,-.261,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,13!999,NULL!NULL,1!2,136763!213104,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
3083,GOULD 16,Yes,Yes,Yes,16,Retain,NULL,Yes,18.26,14.94,18.26,14.94,18.26,14.94,1,1,1,Off,Off,Off,Off,.498,-.498,.996,-.996,.996,-.996,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,3!2,NULL!NULL,10!11,213646!213633,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
3237,LA CANADA 16,Yes,Yes,Yes,16,Retain,NULL,Yes,17.6,14.4,17.6,14.4,17.6,14.4,1,1,1,Off,Off,Off,Off,.498,-.498,.996,-.996,.996,-.996,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,999!999,NULL!NULL,10!11,136469!136438,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
3238,LA CANADA 4,No,Yes,Yes,4,Retain,NULL,Yes,4.4,3.6,4.4,3.6,4.4,3.6,1,1,1,Off,Off,Off,Off,.1305,-.1305,.261,-.261,.261,-.261,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,618,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,53!56,NULL!NULL,10!11,136450!136461,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
4134,GOULD 33,No,Yes,Yes,33,Retain,NULL,Yes,37.95,31.05,37.95,31.05,37.95,31.05,1,1,1,Off,Off,Off,Off,1.035,-1.035,2.07,-2.07,2.07,-2.07,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
4235,FAIR OAKS 16,No,Yes,Yes,16,Retain,NULL,Yes,19.03,15.57,19.03,15.57,19.03,15.57,1,1,1,Off,Off,Off,Off,.519,-.519,1.038,-1.038,1.038,-1.038,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
4236,FAIR OAKS 4,No,Yes,Yes,4,Retain,NULL,Yes,4.4,3.6,4.4,3.6,4.4,3.6,1,1,1,Off,Off,Off,Off,.1308,-.1308,.2616,-.2616,.2616,-.2616,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1!1,In/Out!In/Out!In/Out,Normal!Normal!Normal,NULL!NULL!NULL,2!4!997,NULL!NULL!NULL,1!2!3,136108!136119!136126,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,
