ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
767,SAUGUS NO.3A CAP,No,No,Yes,102,Fixed,29.3,0,29.3,0,0,1,203,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,29.3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302368,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
768,SAUGUS NO.3B CAP,No,No,Yes,203,Fixed,29.3,0,29.3,0,0,1,203,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,29.3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302369,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
769,SAUGUS NO.5A CAP,No,No,Yes,801,Fixed,28.8,0,28.8,0,0,1,176,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302370,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
770,SAUGUS NO.5B CAP,No,No,Yes,189,Fixed,28.8,0,28.8,0,0,1,176,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302371,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
771,SAUGUS NO.6A CAP,No,No,Yes,800,Fixed,28.8,0,28.8,0,0,1,800,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,57.6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302372,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
772,SAUGUS NO.6B CAP,No,No,Yes,187,Fixed,28.8,0,28.8,0,0,1,800,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,57.6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,302373,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
826,NATURAL NO.1 CAP,Yes,Yes,Yes,103,Variable,14.4,0,14.4,0,0,1,103,70.14,64.796,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,14.4,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312851,1551,1551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,5,198679,NULL,10,+,Out,Block,NULL,7,198677,NULL,NO.1 66KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,244155,NULL,1,NULL,NULL,NULL,NULL,NULL,244157,NULL,NULL,NULL,NULL,
827,NATURAL NO.2 CAP,Yes,Yes,Yes,113,Variable,14.4,0,14.4,0,0,1,113,70.14,64.796,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,14.4,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312852,1551,1551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,5,198685,NULL,10,+,Out,Block,NULL,7,198683,NULL,NO.2 66KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,244165,NULL,1,NULL,NULL,NULL,NULL,NULL,244167,NULL,NULL,NULL,NULL,
913,SAUGUS NO.7 CAP,Yes,Yes,Yes,192,Variable,28.8,0,28.8,0,0,1,192,70.14,64.796,1,0,Off,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312866,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,61830,NULL,10,+,Out,Block,NULL,1,12239,NULL,NO.7 66KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,78757,NULL,1,NULL,NULL,NULL,NULL,NULL,67438,NULL,NULL,NULL,NULL,
926,SAUGUS NO.1 CAP,Yes,Yes,Yes,171,Variable,28.8,0,28.8,0,0,1,171,70.14,64.796,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312865,754,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,64466,NULL,10,+,Out,Block,NULL,1,12212,NULL,NO.1 66KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,59565,NULL,1,NULL,NULL,NULL,NULL,NULL,58572,NULL,NULL,NULL,NULL,
938,HASKELL NO. 1 CAP,No,Yes,Yes,603,Variable,4.8,0,4.8,0,0,1,603,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,329086,3507,3507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO. 1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,78520,NULL,1,NULL,NULL,NULL,NULL,NULL,78522,NULL,NULL,NULL,NULL,
939,HASKELL NO. 2 CAP,No,Yes,Yes,606,Variable,3,0,3,0,0,1,606,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,329087,3507,3507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO. 2 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,78528,NULL,1,NULL,NULL,1,NULL,NULL,78530,NULL,NULL,NULL,NULL,
940,HASKELL NO. 3 CAP,No,Yes,Yes,609,Variable,3,0,3,0,0,1,609,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,329088,3507,3507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO. 3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,78536,NULL,1,NULL,NULL,NULL,NULL,NULL,78538,NULL,NULL,NULL,NULL,
941,HASKELL NO. 4 CAP,No,Yes,Yes,612,Variable,4.8,0,4.8,0,0,1,612,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,329089,3507,3507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO. 4 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,253838,NULL,1,NULL,NULL,NULL,NULL,NULL,253840,NULL,NULL,NULL,NULL,
1056,SAN FERNANDO NO.1 CAP,No,Yes,Yes,115,Variable,5.4,0,5.4,0,0,1,115,17.325,16.005,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,5.4,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330343,1546,1546,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,63869,NULL,NO.1 16KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,57962,NULL,1,NULL,NULL,NULL,NULL,NULL,57981,NULL,NULL,NULL,NULL,
1523,SOLEMINT NO.1 CAP,No,Yes,Yes,611,Variable,4.8,0,4.8,0,0,1,611,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,329832,4029,4029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,64016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO.1 16KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,67373,NULL,1,NULL,NULL,NULL,NULL,NULL,57494,NULL,NULL,NULL,NULL,
1653,ELIZABETH LAKE NO. 1 CAP,No,Yes,Yes,612,Variable,4.8,0,4.8,0,0,1,612,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330033,4136,4136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,214010,NULL,NO. 1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,260554,NULL,1,NULL,NULL,NULL,NULL,NULL,260556,NULL,NULL,NULL,NULL,
1654,ELIZABETH LAKE NO. 2 CAP,No,Yes,Yes,622,Variable,4.8,0,4.8,0,0,1,622,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330034,4136,4136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,214014,NULL,NO. 2 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,260558,NULL,1,NULL,NULL,NULL,NULL,NULL,260560,NULL,NULL,NULL,NULL,
1655,ELIZABETH LAKE NO. 3 CAP,No,Yes,Yes,632,Variable,4.8,0,4.8,0,0,1,632,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330035,4136,4136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,214018,NULL,NO. 3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,260562,NULL,1,NULL,NULL,NULL,NULL,NULL,260564,NULL,NULL,NULL,NULL,
1656,NORTH OAKS CAP 1,No,Yes,Yes,612,Variable,3.15,0,3.15,0,0,1,612,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3.15,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330067,4138,4138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,105441,NULL,NO.1 16KV CAP CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,57192,NULL,1,NULL,NULL,NULL,NULL,NULL,57152,NULL,NULL,NULL,NULL,
1657,NORTH OAKS CAP 1A,No,Yes,Yes,614,Variable,3.15,0,3.15,0,0,1,614,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3.15,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330068,4138,4138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,105444,NULL,NO.1A 16KV CAP CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,57193,NULL,1,NULL,NULL,NULL,NULL,NULL,57153,NULL,NULL,NULL,NULL,
1658,NORTH OAKS CAP 3,No,Yes,Yes,632,Variable,3,0,3,0,0,1,632,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,330069,4138,4138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,106316,NULL,NO.3 16KV CAP CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,57194,NULL,1,NULL,NULL,NULL,NULL,NULL,57154,NULL,NULL,NULL,NULL,
