PointNumber,PointName,LogicalDisplayReference,InitialValue,PropagateInitialValue,SetNonUpdate,ManualOverride,ManualEntry,Events,SmoothingConstant,AlarmDeadBand,ContinuousRecordingDeadband,DisturbanceDeadband,AssetID,PICollection,PIValueTag,PIQualityStorage,PIQualityTag,PIDeadband,ZeroDither,ScalingConversionType,SuppressedZeroThreshold,eDNACollection,eDNAExtIdentifier,eDNAQualityStorage,eDNASecurityGroup,eDNADeadband,PI_ExcMax,ProficyCollection,ProficyTagName,ProficyQualityStorage,ProficyDeadband,Subsecond_Data,TimeBasedAlarmDelay,COBECollection,COBEDeadband,ToggleReleaseThreshold,ToggleInhibitThreshold,InterrogationResponse,URLtype,URLDescription,URL,LogRoutAssnRefName,StationName,GroupName,TriggerRefName,MapboardFunctionGroup,LoLimitReasonability,HiLimitReasonability,UnitName,VoltageBase,DataDivisionRefName,DeltaLimitValue,DeltaTimePeriod,TimeDeadband,DeltaMultiplierValue,DisplaySign,InvertSign,PowerArrow,ArrowOrientation,DisplayPoint,DecimalDigits,FieldWidth,AORRefName,MenuRefNumber,AltDataSourcePriority,AltDataSourcePointType,AltDataSourceIdentifier,ReverseSign,AltDataSourceUtilPointType,UtilizationIdentifier,AltDataSourceInitiation,AltDataSourceRestoration,OpcharReferenceName,DeviationCheckDelay,DeviationPercent,Priority,RetryLimit,PointPosition,LayoutType,LayoutNumber,ResetSubstitution,ControlOffset,ControlCoefficient,ControlTransducerType,RawCountDelta,IndicationConversionType,IndicationOffset,IndicationCoefficient1,IndicationCoefficient2,IndicationCoefficient3,IndicationCoefficient4,IndicationCoefficient5,IndicationTransducerType,AnalogDriftRefName,IndicationPointPosition,IndicationLayoutType,IndicationLayoutNumber,IndicationScanBlockRefName,CollectToHistoricalSchedRef,RLControlProgramRefName,ControlStateGroupSet,RLPointPosition,StartControlState,RLLayoutType,RLLayoutNumber,StateControlAssnStateNumber,JogPoint,Command,PulseDuration,OperateTime,DesiredEndState,RLPriority,RLRetryLimit,TripCloseControlCode,CntlValidationProgRefName,ValidationVersionNum,WarningRequired,WarningAckRequired,WarningMessage,ActionDescriptionSetRef,CircuitLabelName,SubstationName,DeviceTypeName,LongName,AltLongName,Input_Group_Name,DAL_Control_PointNumber,Limit_Name,Limit_Number,Limit_Processing,Program_Name,High_Limit_4,High_Limit_3,High_Limit_2,High_Limit_1,Low_Limit_1,Low_Limit_2,Low_Limit_3,Low_Limit_4,Percent_Of_Ana_Pnt_Lims,Limits_Analog_Point,DOG_Reference,AlarmProfileReference,OPCTagName,EPDC_Signal_Reference,SlaveUnitsName,SlavePointPosition,SlaveLayoutType,SlaveLayoutNumber,SlaveControlPointPosition,SlaveControlLayoutType,SlaveControlLayoutNumber,
682,UNIT 1 18KV IA TOTAL,huntingtonbeach,0,No,No,No,Yes,Yes,NULL,.000025,.000025,.000025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,HUNTINGTON BEACH,NULL,NULL,NULL,-32767,32767,AMPS,18KV,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,30000,-30,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 16!Class 16!Class 16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
683,UNIT 1 18KV IB TOTAL,huntingtonbeach,0,No,No,No,Yes,Yes,NULL,.000025,.000025,.000025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,HUNTINGTON BEACH,NULL,NULL,NULL,-32767,32767,AMPS,18KV,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,30000,-30,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 16!Class 16!Class 16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
684,UNIT 1 18KV IC TOTAL,huntingtonbeach,0,No,No,No,Yes,Yes,NULL,.000025,.000025,.000025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,HUNTINGTON BEACH,NULL,NULL,NULL,-32767,32767,AMPS,18KV,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,30000,-30,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 16!Class 16!Class 16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
685,UNIT 1 18KV MW TOTAL,huntingtonbeach,0,No,No,No,Yes,Yes,NULL,.000025,.000025,.000025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,HUNTINGTON BEACH,NULL,NULL,NULL,-327670,32767,MW,18KV,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,6000,-30,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 16!Class 16!Class 16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
941,STA TOTAL LOAD MW,orcosan,0,No,No,No,Yes,Yes,NULL,.0045,.0045,.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,ORCOSAN,NULL,NULL,NULL,-130,130,MW,NULL,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,96,-96,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 2!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
942,STA TOTAL LOAD MVAR,orcosan,0,No,No,No,Yes,Yes,NULL,.0045,.0045,.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,ORCOSAN,NULL,NULL,NULL,-130,130,MVAR,NULL,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,48,-48,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 16!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
943,BANK TOTAL IA,orcosan,0,No,No,No,Yes,Yes,NULL,.0045,.0045,.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,ORCOSAN,NULL,NULL,NULL,-20,4040,AMPS,NULL,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,3200,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 16!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
944,BANK TOTAL IB,orcosan,0,No,No,No,Yes,Yes,NULL,.0045,.0045,.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,ORCOSAN,NULL,NULL,NULL,-20,4040,AMPS,NULL,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,3200,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 16!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
945,BANK TOTAL IC,orcosan,0,No,No,No,Yes,Yes,NULL,.0045,.0045,.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,ORCOSAN,NULL,NULL,NULL,-20,4040,AMPS,NULL,Calc,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,3200,-10,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 16!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
1026,RAIDERS 12KV IA,slater,0,No,Yes,No,Yes,Yes,NULL,.00042,.00042,.00042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yes,NULL,XA21 Quality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,All,SLATER,NULL,NULL,NULL,-1200,1200,AMPS,12KV,LIG DAC Telem,NULL,NULL,NULL,NULL,No,No,No,NULL,Yes,2,7,ALL-ELLIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,l,0,1,NULL,NULL,NULL,NULL,DblPrOffsetBinaryH/L,NULL,60,Dnp,3156,Dnp 15 sec analog 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,State_0,0,Values,NULL,NULL,NULL,NULL,500,0,NULL,NULL,NULL,NULL,NULL,1!2!3,Class 2!Class 16!Class 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
