BusNumber,BusName,PnaBus,PssBus,NspBus,VoltageBase,ExModelRetentionFlag,ExternalModelXref,VisibleBus,HighVoltageLimit1,LowVoltageLimit1,HighVoltageLimit2,LowVoltageLimit2,HighVoltageLimit3,LowVoltageLimit3,VoltConstraintSiWeightFactor,VoltConstraintHardnessFactor,CaCaseVoltConstraintHardFactor,VoltConstraintMonitorStatus,VoltConstraintEnforceStatus,VoltLimitMonitorCaCase,VoltLimitEnforceCaCase,VoltChangeHiLimit1,VoltChangeLowLimit1,VoltChangeHiLimit2,VoltChangeLowLimit2,VoltChangeHiLimit3,VoltChangeLowLimit3,VoltChngLimitSevWtCaCase,VoltChngLimitHardness,VoltChngLimitMonitor,VoltChngLimitEnforce,RegionOfInterest,AssetLabel,PseudoBus,ScheduleDataFlag,DmsTransformFlag,LayoutType,CommentText1,CommentText2,CommentText3,StationNumberRef,VoltageLimitAnalogPointRef,LimitNumber,HighDynLimit1,HighDynLimit2,HighDynLimit3,LowDynLimit1,LowDynLimit2,LowDynLimit3,VoltStandardDeviation,VoltCmeUsage,VoltOverrideStatus,VoltReplacementValue,VoltMeasurementSection,NetStatProcKvThresholdLimit,SetOrder1,VoltAnalogPointRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,AngleCmeUsage,AngleMeasurementSection,SetOrder2,AngleAnalogPointRef,StaticBusSplitIndicatorRef,
333,SHA HILLS 92,Yes,Yes,Yes,92,Retain,NULL,Yes,98.9,85.1,101.2,82.8,103.5,80.5,1,1,1,Off,Off,Off,Off,2.76,-2.76,5.72,-5.72,5.72,-5.72,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
638,AVE42 92,Yes,Yes,Yes,92,Retain,NULL,Yes,98.9,85.1,101.2,82.8,103.5,80.5,1,1,1,Off,Off,Off,Off,2.76,-2.76,5.72,-5.72,5.72,-5.72,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,999!50,NULL!NULL,1!2,227087!227088,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
699,VAN BUREN 92,Yes,Yes,Yes,92,Retain,NULL,Yes,98.9,85.1,101.2,82.8,103.5,80.5,1,1,1,Off,Off,Off,Off,2.76,-2.76,5.72,-5.72,5.72,-5.72,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
723,EDOM 92,Yes,Yes,Yes,92,Retain,NULL,Yes,98.9,85.1,101.2,82.8,103.5,80.5,1,1,1,Off,Off,Off,Off,2.76,-2.76,5.72,-5.72,5.72,-5.72,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,1140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
1324,COACHLLA 161,Yes,Yes,Yes,161,Retain,NULL,Yes,173.08,148.93,177.1,144.9,181.13,140.88,1,1,1,On,Off,On,Off,4.83,-4.83,9.66,-9.66,9.66,-9.66,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,50!999,NULL!NULL,1!2,221243!221242,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
1325,AVE58 161,Yes,Yes,Yes,161,Retain,NULL,Yes,173.08,148.93,177.1,144.9,181.13,140.88,1,1,1,On,Off,On,Off,4.83,-4.83,9.66,-9.66,9.66,-9.66,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,50!999,NULL!NULL,1!2,221225!221224,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
1326,NILAND 161,Yes,Yes,Yes,161,Retain,NULL,Yes,173.08,148.93,177.1,144.9,181.13,140.88,1,1,1,On,Off,On,Off,4.83,-4.83,9.66,-9.66,9.66,-9.66,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,In/Out,Normal,NULL,50,NULL,1,221299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
1327,PILOT KNOB 161,Yes,Yes,Yes,161,Retain,NULL,Yes,173.08,148.93,177.1,144.9,181.13,140.88,1,1,1,On,Off,On,Off,4.83,-4.83,9.66,-9.66,9.66,-9.66,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,In/Out,Normal,NULL,50,NULL,1,221310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
1328,EL CENTRO 161,Yes,Yes,Yes,161,Retain,NULL,Yes,173.08,148.93,177.1,144.9,181.13,140.88,1,1,1,On,Off,On,Off,4.83,-4.83,9.66,-9.66,9.66,-9.66,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,In/Out,Normal,NULL,999,NULL,1,221269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
1331,COACHLLA 92,Yes,Yes,Yes,92,Retain,NULL,Yes,98.9,85.1,101.2,82.8,103.5,80.5,1,1,1,Off,Off,Off,Off,2.76,-2.76,5.72,-5.72,5.72,-5.72,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1!1,In/Out!In/Out,Normal!Normal,NULL!NULL,999!50,NULL!NULL,1!2,226984!226985,NULL!NULL,NULL!NULL,NULL!NULL,NULL!NULL,NULL,NULL,NULL,NULL,NULL,
