ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
382,RIO HONDO NO. 1 CAP,No,Yes,Yes,611,Variable,4.5,0,4.5,0,0,1,611,16.8,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.5,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328629,902,902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,4252,NULL,NO. 1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,125800,NULL,1,NULL,NULL,NULL,NULL,NULL,14250,NULL,NULL,NULL,NULL,
383,RIO HONDO NO. 2 CAP,No,Yes,Yes,621,Variable,4.5,0,4.5,0,0,1,621,16.8,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.5,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328630,902,902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,4249,NULL,NO. 2 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,125801,NULL,1,NULL,NULL,NULL,NULL,NULL,14246,NULL,NULL,NULL,NULL,
385,DALTON CAP 2,Yes,Yes,Yes,113,Fixed,20.7,0,20.7,0,0,1,113,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,20.7,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,915,915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
386,BRADBURY CAP 3,Yes,Yes,Yes,101,Fixed,20.7,0,20.7,0,0,1,101,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,20.7,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,301293,920,920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,3,10286,NULL,10,+,Out,Block,NULL,1,114646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
909,RIO HONDO NO.3 CAP,Yes,Yes,Yes,186,Variable,29.7,0,29.7,0,0,1,186,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,29.7,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312857,901,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,3,223313,NULL,10,+,Out,Block,NULL,1,223311,NULL,NO.3 69KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,125777,NULL,1,NULL,NULL,NULL,NULL,NULL,284005,NULL,NULL,NULL,NULL,
911,RIO HONDO NO.7 CAP,Yes,Yes,Yes,187,Variable,28.8,0,28.8,0,0,1,187,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312860,901,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,4189,NULL,10,+,Out,Block,NULL,1,4187,NULL,NO.7 69KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,125779,NULL,1,NULL,NULL,NULL,NULL,NULL,14104,NULL,NULL,NULL,NULL,
923,RIO HONDO NO.5 CAP,Yes,Yes,Yes,176,Variable,28.8,0,28.8,0,0,1,176,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312859,901,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,222881,NULL,10,+,Out,Block,NULL,1,222879,NULL,NO.5 69KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,125778,NULL,1,NULL,NULL,NULL,NULL,NULL,282981,NULL,NULL,NULL,NULL,
924,RIO HONDO NO.8 CAP,Yes,Yes,Yes,178,Variable,28.8,0,28.8,0,0,1,178,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312861,901,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,4158,NULL,10,+,Out,Block,NULL,1,4156,NULL,NO.8 69KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,179035,NULL,1,NULL,NULL,NULL,NULL,NULL,13786,NULL,NULL,NULL,NULL,
925,RIO HONDO NO.10 CAP,Yes,Yes,Yes,192,Variable,28.8,0,28.8,0,0,1,192,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,312858,901,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,5,223251,NULL,10,+,Out,Block,NULL,7,223249,NULL,NO.10 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,173079,NULL,1,NULL,NULL,NULL,NULL,NULL,283903,NULL,NULL,NULL,NULL,
1751,LARK ELLEN NO.2 CAP,No,Yes,Yes,621,Variable,4.8,0,4.8,0,0,1,621,13.0935,12.095,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328740,3411,3411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,4,225492,NULL,NO.2 12KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,289052,NULL,1,NULL,NULL,NULL,NULL,NULL,289054,NULL,NULL,NULL,NULL,
