PsaStationNumber,PsaStationName,PnaStation,PssStation,LogicalDisplayReference,RegionOfInterest,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,AssetLabel,DistrictNumberRef,
106,PROCTOR,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5108,51,
107,RENO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5111,51,
108,PUENTE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5195,51,
109,NOGALES,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5655,51,
110,MERCED,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5193,51,
111,INDUSTRY,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5191,51,
112,CRYCO,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5125,51,
113,CORTEZ,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5186,51,
114,WALNUT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5014,51,
115,BASSETT,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5184,51,
116,WALNUT_TAP,Yes,Yes,NULL,Inside,Yes,NULL,Yes,NULL,51,
117,RAILROAD,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5196,51,
118,HILLGEN,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5131,51,
121,SANTEE,Yes,Yes,NULL,Inside,Yes,NULL,Yes,5103,51,
836,WALCREEK,Yes,Yes,NULL,Inside,Yes,NULL,Yes,0128,51,
