BusNumber,BusName,PnaBus,PssBus,NspBus,VoltageBase,ExModelRetentionFlag,ExternalModelXref,VisibleBus,HighVoltageLimit1,LowVoltageLimit1,HighVoltageLimit2,LowVoltageLimit2,HighVoltageLimit3,LowVoltageLimit3,VoltConstraintSiWeightFactor,VoltConstraintHardnessFactor,CaCaseVoltConstraintHardFactor,VoltConstraintMonitorStatus,VoltConstraintEnforceStatus,VoltLimitMonitorCaCase,VoltLimitEnforceCaCase,VoltChangeHiLimit1,VoltChangeLowLimit1,VoltChangeHiLimit2,VoltChangeLowLimit2,VoltChangeHiLimit3,VoltChangeLowLimit3,VoltChngLimitSevWtCaCase,VoltChngLimitHardness,VoltChngLimitMonitor,VoltChngLimitEnforce,RegionOfInterest,AssetLabel,PseudoBus,ScheduleDataFlag,DmsTransformFlag,LayoutType,CommentText1,CommentText2,CommentText3,StationNumberRef,VoltageLimitAnalogPointRef,LimitNumber,HighDynLimit1,HighDynLimit2,HighDynLimit3,LowDynLimit1,LowDynLimit2,LowDynLimit3,VoltStandardDeviation,VoltCmeUsage,VoltOverrideStatus,VoltReplacementValue,VoltMeasurementSection,NetStatProcKvThresholdLimit,SetOrder1,VoltAnalogPointRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,AngleCmeUsage,AngleMeasurementSection,SetOrder2,AngleAnalogPointRef,StaticBusSplitIndicatorRef,
1563,MIGUEL 17,Yes,Yes,Yes,17,Retain,NULL,Yes,18.7,15.3,18.7,15.3,18.7,15.3,1,1,1,Off,Off,Off,Off,.495,-.495,.99,-.99,.99,-.99,1,1,Off,Off,UseStationFlag,NULL,No,Yes,Yes,NULL,NULL,NULL,NULL,782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3700,BATIQUIT 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3701,CANNON 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3703,CARLTON HILL 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3704,CHICARITA 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3705,DOUBLETT 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3706,ENCINA 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3707,FRIARS 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3708,GRNT HLL 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3709,LAGN NIG 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3710,LOS COCH 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3711,MARGARIT 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3712,MIGUEL 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3713,MISSION 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3714,POLO AIR 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3715,PENASQUI 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3716,PICO 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3717,PROC VAL 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3718,RAN M.V. 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3719,SAN MATEO 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3720,SANTEE 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3721,SHADW RD 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3723,SYCA CAN 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3724,TALEGA 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3725,TELE CAN 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3726,TRABUCO 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3738,BATIQUIT TAP,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3739,DOUBLET TAP 138,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3740,LAGN NIG TAP,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3741,TALEGA TAP,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
3742,MIGUEL TAP,No,No,Yes,138,Retain,NULL,Yes,144.9,131.1,151.8,124.2,151.8,124.2,1,1,1,On,Off,On,Off,6.9,-6.9,13.8,-13.8,13.8,-13.8,1,1,Off,Off,UseStationFlag,NULL,No,Yes,No,NULL,NULL,NULL,NULL,1242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
