ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
76,CREST NO. 1 CAP,No,Yes,Yes,600,Variable,5.8,0,5.8,0,0,1,600,17.325,16.005,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,5.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325938,209,209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,117541,NULL,NO. 1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,122049,NULL,1,NULL,NULL,NULL,NULL,NULL,122051,NULL,NULL,NULL,NULL,
77,DITMAR NO. 4 CAP,No,Yes,Yes,600,Variable,5.8,0,5.8,0,0,1,600,17.325,16.005,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,5.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325949,211,211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,116725,NULL,NO. 4 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,150621,NULL,1,NULL,NULL,NULL,NULL,NULL,150623,NULL,NULL,NULL,NULL,
78,DITMAR NO.6 CAP,No,Yes,Yes,601,Variable,1.5,0,1.5,0,0,1,601,4.5675,4.2195,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,1.5,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325963,212,212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,13,116733,NULL,NO.6 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,150636,NULL,1,NULL,NULL,NULL,NULL,NULL,150638,NULL,NULL,NULL,NULL,
79,DITMAR NO.5 CAP,No,Yes,Yes,602,Variable,1.5,0,1.5,0,0,1,602,4.5675,4.2195,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,1.5,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,325964,212,212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,13,116729,NULL,NO.5 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,150628,NULL,1,NULL,NULL,NULL,NULL,NULL,150630,NULL,NULL,NULL,NULL,
80,ROLLING HILLS NO. 1 CAP,No,Yes,Yes,611,Variable,6,0,6,0,0,1,611,16.48,15.52,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326783,226,226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,138966,NULL,NO. 1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,143842,NULL,1,NULL,NULL,NULL,NULL,NULL,143844,NULL,NULL,NULL,NULL,
81,ROLLING HILLS NO.2 CAP,No,Yes,Yes,621,Variable,2.7,0,2.7,0,0,1,621,4.12,3.88,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,2.7,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326784,227,227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,138970,NULL,NO.2 4KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,8,143850,NULL,1,NULL,NULL,NULL,NULL,NULL,143852,NULL,NULL,NULL,NULL,
82,VICTORIA CAP 3,No,Yes,Yes,600,Variable,6,0,6,0,0,1,600,17.2725,15.9565,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326405,233,233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,13,138842,NULL,NO.3 CAPS CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,143089,NULL,1,NULL,NULL,NULL,NULL,NULL,143091,NULL,NULL,NULL,NULL,
83,VICTORIA CAP 4,No,Yes,Yes,601,Variable,6,0,6,0,0,1,601,17.2725,15.9565,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326406,233,233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,13,138846,NULL,NO.4 CAPS CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,143096,NULL,1,NULL,NULL,NULL,NULL,NULL,143098,NULL,NULL,NULL,NULL,
84,WALTERIA CAP 1,No,Yes,Yes,601,Variable,4.8,0,4.8,0,0,1,601,17.325,16.005,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326407,235,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO.1 CAPS 16KV CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,151519,NULL,1,NULL,NULL,NULL,NULL,NULL,151521,NULL,NULL,NULL,NULL,
85,WALTERIA CAP 2,No,Yes,Yes,603,Variable,4.8,0,4.8,0,0,1,603,17.325,16.005,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,326408,235,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO.2 CAPS 16KV CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,123247,NULL,1,NULL,NULL,NULL,NULL,NULL,123249,NULL,NULL,NULL,NULL,
86,WALTERIA NO.3 CAP,No,Yes,Yes,602,Variable,2.1,0,2.1,0,0,1,602,4.368,4.0352,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,2.1,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,326409,236,236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,117113,NULL,NO.3 CAPS 4KV CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,151526,NULL,1,NULL,NULL,NULL,NULL,NULL,151529,NULL,NULL,NULL,NULL,
87,WALTERIA NO.4 CAP,No,Yes,Yes,604,Variable,2.1,0,2.1,0,0,1,604,4.368,4.0352,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,2.1,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,326410,236,236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,117117,NULL,NO.4 CAPS 4KV CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,151535,NULL,1,NULL,NULL,NULL,NULL,NULL,151538,NULL,NULL,NULL,NULL,
88,YUKON CAP 1,No,Yes,Yes,1,Variable,6,0,6,0,0,1,1,17.325,16.005,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328316,238,238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,118428,NULL,1 CAPS CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,173371,NULL,1,NULL,NULL,NULL,NULL,NULL,173373,NULL,NULL,NULL,NULL,
89,YUKON CAP 2,No,Yes,Yes,51,Variable,6,0,6,0,0,1,51,17.325,16.005,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328317,238,238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,+,Out,Block,NULL,1,118432,NULL,2 CAPS CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,173378,NULL,1,NULL,NULL,NULL,NULL,NULL,173380,NULL,NULL,NULL,NULL,
90,YUKON NO.3 CAP,No,Yes,Yes,901,Variable,3,0,3,0,0,1,901,4.5675,4.2195,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328658,239,239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,+,Out,Block,NULL,1,118436,NULL,NO.3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,173385,NULL,1,NULL,NULL,NULL,NULL,NULL,173387,NULL,NULL,NULL,NULL,
91,YUKON NO.4 CAP,No,Yes,Yes,903,Variable,3,0,3,0,0,1,903,4.5675,4.2195,1,0,OnInBaseCaseAndCa,On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,328659,239,239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,+,Out,Block,NULL,1,118440,NULL,NO.4 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,173393,NULL,1,NULL,NULL,NULL,NULL,NULL,173395,NULL,NULL,NULL,NULL,
