DeviceNumber,DeviceName,ControlType,PnaSrd,PssSrd,NspSrd,CircuitID,FromSectionNumber,ToSectionNumber,LossMinimization,FlowLimitType,FlowLimitMonitorBaseCase,FlowLimitEnforceBaseCase,FlowLimitHardnessBaseCase,FlowLimitMonitorCaCase,FlowLimitEnforceCaCase,FlowLimitHardnessCaCase,FlowLimitViolSevWt,FromEndLimit1,FromEndLimit2,FromEndLimit3,ToEndLimit1,ToEndLimit2,ToEndLimit3,FixedSeriesResistance,FixedSeriesReactance,FlaDeviceZeroSeqFixResis,FlaDeviceZeroSeqFixReac,AssetLabel,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ConnectionStatusIndicatorRef,OwnerBusNumberRef,FromBusNumberRef,ToBusNumberRef,FromCtBreakerRef,ToCtBreakerRef,FromMwStandardDeviation,FromMwInversionFlag,FromMwCmeUsage,FromMwOverrideStatus,FromMwReplacementValue,SetOrder2,FromMwAnalogPointRef,FromMwCtBreakerRef,FromMvStandardDeviation,FromMvInversionFlag,FromMvCmeUsage,FromMvOverrideStatus,FromMvReplacementValue,SetOrder3,FromMvAnalogPointRef,FromMvCtBreakerRef,FromAmpStandardDeviation,FromAmpInversionFlag,FromAmpCmeUsage,FromAmpOverrideStatus,FromAmpReplacementValue,SetOrder9,FromAmpAnalogPointRef,FromAmpCtBreakerRef,ToMwStandardDeviation,ToMwInversionFlag,ToMwCmeUsage,ToMwOverrideStatus,ToMwReplacementValue,SetOrder4,ToMwAnalogPointRef,ToMwCtBreakerRef,ToMvStandardDeviation,ToMvInversionFlag,ToMvCmeUsage,ToMvOverrideStatus,ToMvReplacementValue,SetOrder5,ToMvAnalogPointRef,ToMvCtBreakerRef,ToAmpStandardDeviation,ToAmpInversionFlag,ToAmpCmeUsage,ToAmpOverrideStatus,ToAmpReplacementValue,SetOrder8,ToAmpAnalogPointRef,ToAmpCtBreakerRef,FromEndLimitTelemetryRef,FromAmpereLimitTelemetryRef,ToEndLimitTelemetryRef,ToAmpereLimitTelemetryRef,FromMvaCmeOutputRef,ToMvaCmeOutputRef,LimitNumber,FromEndDynLimit1,FromEndDynLimit2,FromEndDynLimit3,ToEndDynLimit1,ToEndDynLimit2,ToEndDynLimit3,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,FromEndOpenIndicatorRef,ToEndOpenIndicatorRef,
26,CASITAS 66 BT,Fixed,Yes,Yes,Yes,0,105,150,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,726,726,726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,-,In/Out,Normal,NULL,1,69752,NULL,3,-,In/Out,Normal,NULL,1,69753,NULL,10!10!10,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,69749!69748!69750,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
176,CAMARILLO CAP 5 METER,Fixed,Yes,Yes,Yes,0,9,902,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,724,724,724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,Out,Normal,NULL,1,3933,NULL,10,+,Out,Block,NULL,2,3931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
225,SOMIS BK 1,Fixed,Yes,Yes,Yes,0,101,2,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329270,746,746,746,NULL,NULL,3,+,In/Out,Normal,NULL,10,64179,NULL,3,+,In/Out,Normal,NULL,11,64180,NULL,10,+,Out,Block,NULL,13,64176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329271,329272,
344,SANTA CLARA CAP 6 METER,Fixed,Yes,Yes,Yes,1,196,195,IncludedIfOwner,Mva,On,On,1,On,On,1,1,100,115,135,100,115,135,.0001,.000101,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,722,722,722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,61827,NULL,10,+,Out,Block,NULL,1,60948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
511,SATICOY 16 TIE,Fixed,No,Yes,Yes,1,7,739,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329276,2030,2030,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,4,193934,NULL,3,+,In/Out,Normal,NULL,3,64349,NULL,3,+,Out,Block,NULL,1,64346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329277,329278,
512,PIERPONT 4 TIE,Fixed,No,Yes,Yes,0,281,28,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329279,2033,2033,2033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,70908,NULL,3,+,In/Out,Normal,NULL,3,70907,NULL,3,+,Out,Block,NULL,1,70904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329280,329281,
513,VINEYARD,Fixed,No,Yes,Yes,3,11,113,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329282,2030,2030,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,4,193232,NULL,3,+,In/Out,Normal,NULL,3,64344,NULL,3!3!3,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,64341!64342!64340,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329283,329284,
514,MALOY,Fixed,No,Yes,Yes,0,3,304,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329285,2030,2030,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,4,193946,NULL,3,+,In/Out,Normal,NULL,3,64319,NULL,3!3!3,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,64316!64317!64315,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329286,329287,
515,SEXTON,Fixed,No,Yes,Yes,2,4,405,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,200,220,270,200,230,270,.0001,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,329288,2030,2030,2030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,4,193908,NULL,3,+,In/Out,Normal,NULL,3,64324,NULL,3!3!3,+!+!+,Out!Out!Out,Block!Block!Block,NULL!NULL!NULL,1!2!3,64321!64322!64320,NULL!NULL!NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329289,329290,
658,GONZALES  TIE,Fixed,No,Yes,Yes,3,118,120,IncludedIfOwner,Mva,Off,Off,1,Off,Off,1,1,84,121.8,121.8,84,121.8,121.8,.0002,.0002,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,328833,2023,2023,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,Out,Block,NULL,1,210907,NULL,3,+,Out,Block,NULL,1,210908,NULL,10,+,Out,Block,NULL,1,210904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,328834,328835,
