ShuntNumber,ShuntName,PnaShunt,PssShunt,NspShunt,SectionNumber,Type,SusceptanceStepSize,SusceptanceAtMinBankOutput,SusceptanceAtMaxBankOutput,ConductanceAtMinBankOutput,ConductanceAtMaxBankOutput,LocalControlTuningFactor,ControlSectionNumber,HighControlLimit,LowControlLimit,MinShiftWeightFactor,MinShiftTarget,LocalControlStatus,OptimizationStatus,MwInversion,MwMeasOverrideStatus,MwReplacementValue,CmeMwUsage,MvInversion,MvMeasOverrideStatus,MvReplacementValue,CmeMvUsage,ControlDelay,FlaShuntZeroSeqSusc,FlaShuntZeroSeqCond,AssetLabel,DefaultMwSchedule,DefaultMvSchedule,ScheduleDataFlag,ExModelRetentionFlag,DmsTransformFlag,CommentText1,CommentText2,CommentText3,ShuntResponseLeadTime,ShuntResponseRateOfIncrease,ShuntResponseRateOfDecrease,ConnectionStatusIndicatorRef,BusNumberRef,ControlBusNumberRef,MwTelemetryRef,MvTelemetryRef,MwStandardDeviation,MwInversionFlag,MwCmeUsage,MwOverrideStatus,Mw_ReplacementValue,SetOrder4,MwAnalogPointRef,MwCtBreakerRef,MvStandardDeviation,MvInversionFlag,MvCmeUsage,MvOverrideStatus,Mv_ReplacementValue,SetOrder5,MvAnalogPointRef,MvCtBreakerRef,AmpStandardDeviation,AmpInversionFlag,AmpCmeUsage,AmpOverrideStatus,Amp_ReplacementValue,SetOrder7,AmpAnalogPointRef,AmpCtBreakerRef,ShuntSwitchName,NormalControlSwitchState,NormalIsolatorSwitchState,DefaultControlSwitchState,DefaultIsolatorSwitchState,IsolatorScadaOpenState,IsolatorScadaCloseState,CntlBrkrScadaOpenState,CntlBrkrScadaCloseState,SetOrder8,ControlSwitchStatusTelemetryRef,IsolatorSwitchStatusTelemetryRef,ControlSwitchStateTransition,IsolatorSwitchStateTransition,HighMVArLimitRef,LowMVArLimitRef,LeadingMVArReservesRef,LaggingMVArReservesRef,ControlModeTelemetryRef,SinglePhTransCurRef,SinglePhSubtransCurRef,ThreePhTransCurRef,ThreePhSubtransCurRef,
319,VIEJO NO.1 CAP,Yes,Yes,Yes,7,Variable,28.8,0,28.8,0,0,1,7,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,312873,658,658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,10048,NULL,10,+,Out,Block,NULL,3,126048,NULL,NO.1 66KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,193484,NULL,1,NULL,NULL,NULL,NULL,NULL,87457,NULL,NULL,NULL,NULL,
321,VIEJO NO.2 CAP,Yes,Yes,Yes,56,Variable,28.8,0,28.8,0,0,1,56,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,312874,658,658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,2,10049,NULL,10,+,Out,Block,NULL,2,126052,NULL,NO.2 66KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,193491,NULL,1,NULL,NULL,NULL,NULL,NULL,87459,NULL,NULL,NULL,NULL,
438,VIEJO NO.5 CAP,Yes,Yes,Yes,122,Variable,28.8,0,28.8,0,0,1,122,72.45,66.93,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,28.8,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,312875,658,658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,In/Out,Normal,NULL,1,1636,NULL,10,+,Out,Block,NULL,1,1634,NULL,NO.5 66KV CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,8,8919,NULL,1,NULL,NULL,NULL,NULL,NULL,8921,NULL,NULL,NULL,NULL,
861,LIMESTONE NO.4 CAP,No,Yes,Yes,642,Variable,6,0,6,0,0,1,642,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324076,2036,2036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,100853,NULL,NO.4 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,125206,NULL,1,NULL,NULL,NULL,NULL,NULL,125208,NULL,NULL,NULL,NULL,
862,LIMESTONE NO.3 CAP,No,Yes,Yes,632,Variable,6,0,6,0,0,1,632,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324077,2036,2036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,113363,NULL,NO.3 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,134457,NULL,1,NULL,NULL,NULL,NULL,NULL,134459,NULL,NULL,NULL,NULL,
863,LIMESTONE NO.2 CAP,No,Yes,Yes,621,Variable,6,0,6,0,0,1,621,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324078,2036,2036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,113359,NULL,NO.2 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,134449,NULL,1,NULL,NULL,NULL,NULL,NULL,134451,NULL,NULL,NULL,NULL,
864,LIMESTONE NO.1 CAP,No,Yes,Yes,611,Variable,3,0,3,0,0,1,611,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,3,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,324079,2036,2036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,1,113355,NULL,NO.1 12KV CAPACITOR CB,Open,NULL,Open,NULL,NULL,NULL,0,1,1,134441,NULL,1,NULL,NULL,NULL,NULL,NULL,134443,NULL,NULL,NULL,NULL,
2160,VIEJO NO.3 CAP,No,Yes,Yes,601,Variable,4.8,0,4.8,0,0,1,601,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323831,3528,3528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,126075,NULL,NO.3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,193544,NULL,1,NULL,NULL,NULL,NULL,NULL,193546,NULL,NULL,NULL,NULL,
2161,VIEJO NO.4 CAP,No,Yes,Yes,605,Variable,4.8,0,4.8,0,0,1,605,13.0935,12.0959,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,ADMS A,NULL,NULL,NULL,323832,3528,3528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,In/Out,Normal,NULL,13,126078,NULL,NO.4 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,1,193549,NULL,1,NULL,NULL,NULL,NULL,NULL,193551,NULL,NULL,NULL,NULL,
2573,CHIQUITA NO.1 CAP,No,Yes,Yes,501,Variable,6,0,6,0,0,1,501,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321041,3293,3293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,112449,NULL,NO.1 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,132348,NULL,1,NULL,NULL,NULL,NULL,NULL,132350,NULL,NULL,NULL,NULL,
2574,CHIQUITA NO.2 CAP,No,Yes,Yes,502,Variable,6,0,6,0,0,1,502,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,6,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321042,3293,3293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,112453,NULL,NO.2 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,132356,NULL,1,NULL,NULL,NULL,NULL,NULL,132358,NULL,NULL,NULL,NULL,
2575,CHIQUITA NO.3 CAP,No,Yes,Yes,503,Variable,4.8,0,4.8,0,0,1,503,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321043,3293,3293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,+,Out,Block,NULL,12,108849,NULL,NO.3 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,123570,NULL,1,NULL,NULL,NULL,NULL,NULL,123572,NULL,NULL,NULL,NULL,
2576,CHIQUITA NO.4 CAP,No,Yes,Yes,504,Variable,4.8,0,4.8,0,0,1,504,12.36,11.64,1,0,Off,Off,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,0,4.8,Yes,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,321044,3293,3293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,+,Out,Block,NULL,12,108853,NULL,NO.4 CAPACITOR CB,Closed,NULL,Closed,NULL,NULL,NULL,0,1,13,123578,NULL,1,NULL,NULL,NULL,NULL,NULL,123580,NULL,NULL,NULL,NULL,
